model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,pinaw,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,scaler,reindex,reindex_tolerance,pin_memory,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,expand,d_conv,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,decomp_method,use_norm,down_sampling_layers,down_sampling_window,down_sampling_method,seg_len,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,use_dtw,augmentation_ratio,jitter,scaling,permutation,randompermutation,magwarp,timewarp,windowslice,windowwarp,rotation,spawner,dtwwarp,shapedtwwarp,wdba,discdtw,discsdtw,extra_tag,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.1794277,0.38700756,,,,0.2751721143722534,0.404956042766571,0.7405599355697632,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 17-06-36,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,4,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 17-06-36
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.06346706,0.22483441,,,,0.1394339650869369,0.37459397315979,0.3613368272781372,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm64_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 17-08-37,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,10,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 17-08-37
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.19432655,0.40681845,,,,0.2879295945167541,0.4164623916149139,0.7291166186332703,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 17-11-49,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,3,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 17-11-49
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.08858002,0.26572782,,,,0.1642985939979553,0.3538946807384491,0.5385676026344299,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm40_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 17-13-28,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,40,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,8,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 17-13-28
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.012266637,0.10364054,,,,0.037199430167675,0.3440656960010528,0.2076201438903808,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm64_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 17-16-19,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,39,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 17-16-19
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.110076204,0.30771434,,,,0.2018709629774093,0.438033252954483,0.5207533836364746,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm24_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 17-25-23,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,7,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 17-25-23
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.12279022,0.31881493,,,,0.2299987524747848,0.4430844187736511,0.3951597213745117,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm40_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 17-28-03,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,40,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,8,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 17-28-03
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,nan,nan,,,,nan,0.5,nan,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm64_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 17-30-53,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,1,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 17-30-53
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.25065076,0.46988252,,,,0.3547629117965698,0.4556289911270141,0.7158877849578857,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm24_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 17-32-13,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,4,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 17-32-13
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,nan,nan,,,,nan,0.5,nan,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm40_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 17-34-16,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,40,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,1,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 17-34-16
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.07409552,0.23300847,,,,0.1432689726352691,0.2793392837047577,0.6013364791870117,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm64_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 17-35-38,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,7,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 17-35-38
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.006147797,0.0783725,,,,0.0117275174707174,0.2072869390249252,0.1634135246276855,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm24_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 17-38-18,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,3,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 17-38-18
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.0028097092,0.05299536,,,,0.0052755000069737,0.3108981549739837,0.0729550272226333,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 17-51-37,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,19,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 17-51-37
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.0028464864,0.053341337,,,,0.0054195108823478,0.3734505474567413,0.0725690349936485,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm64_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 18-27-45,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,64,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,31,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 18-27-45
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.0054635564,0.0738974,,,,0.0091887069866061,0.1226884797215461,0.1342801451683044,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 21-04-14,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,5,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 21-04-14
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,nan,nan,,,,nan,0.5,nan,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm40_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 21-19-52,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,40,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,1,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 21-19-52
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.005066914,0.071167216,,,,0.0084374146535992,0.1402692794799804,0.1257686465978622,probability_forecast_OT_96_96_LSTM-AQ_custom_ftMS_sl96_ll0_pl96_dm64_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 21-29-37,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,64,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,5,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-24 21-29-37
