model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,pinaw,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,checkpoints,scaler,reindex,reindex_tolerance,pin_memory,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time
LSTM-ED-CQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.07860504,0.2578836,,,,0.16651101410388947,0.4556255340576172,0.3800570070743561,2024-04-24 11-33-20,2021,probability_forecast,1,OT_96_32,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,True,96,0,32,Monthly,False,0.25,0.25,5,6,8,8,8,24,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,7,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,2,20,99,probability_forecast_OT_96_32_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl32_dm24_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 11-33-20
LSTM-ED-CQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.013628976,0.10536797,,,,0.04325448349118233,0.34218624234199524,0.1768692433834076,2024-04-24 11-34-20,2021,probability_forecast,1,OT_96_32,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,True,96,0,32,Monthly,False,0.25,0.25,5,6,8,8,8,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,43,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,2,20,99,probability_forecast_OT_96_32_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl32_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 11-34-20
LSTM-ED-CQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.037323255,0.17297874,,,,0.0882759541273117,0.3465370535850525,0.32291755080223083,2024-04-24 11-38-13,2021,probability_forecast,1,OT_96_32,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,True,96,0,32,Monthly,False,0.25,0.25,5,6,8,8,8,64,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,12,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,2,20,99,probability_forecast_OT_96_32_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl32_dm64_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 11-38-13
LSTM-ED-CQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.16548309,0.36568987,,,,0.24972721934318542,0.36973556876182556,0.8715236186981201,2024-04-24 11-39-38,2021,probability_forecast,1,OT_96_32,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,True,96,0,32,Monthly,False,0.25,0.25,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,2,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,2,20,99,probability_forecast_OT_96_32_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl32_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 11-39-38
LSTM-ED-CQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.017349137,0.1175045,,,,0.0484003908932209,0.2769312858581543,0.22823774814605713,2024-04-24 11-40-13,2021,probability_forecast,1,OT_96_32,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,True,96,0,32,Monthly,False,0.25,0.25,5,6,8,8,8,40,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,25,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,2,20,99,probability_forecast_OT_96_32_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl32_dm40_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 11-40-13
LSTM-ED-CQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.083698325,0.2570168,,,,0.16471517086029053,0.3686729371547699,0.47498446702957153,2024-04-24 11-42-42,2021,probability_forecast,1,OT_96_32,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,True,96,0,32,Monthly,False,0.25,0.25,5,6,8,8,8,64,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,7,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,2,20,99,probability_forecast_OT_96_32_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl32_dm64_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 11-42-42
LSTM-ED-CQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.12089138,0.30619392,,,,0.20065417885780334,0.33538752794265747,0.787943959236145,2024-04-24 11-43-43,2021,probability_forecast,1,OT_96_32,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,True,96,0,32,Monthly,False,0.25,0.25,5,6,8,8,8,24,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,5,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,2,20,99,probability_forecast_OT_96_32_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl32_dm24_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 11-43-43
LSTM-ED-CQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.02354378,0.13880634,,,,0.06892669200897217,0.38893401622772217,0.20713314414024353,2024-04-24 11-44-35,2021,probability_forecast,1,OT_96_32,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,True,96,0,32,Monthly,False,0.25,0.25,5,6,8,8,8,40,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,24,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,2,20,99,probability_forecast_OT_96_32_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl32_dm40_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 11-44-35
LSTM-ED-CQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.048491053,0.1935946,,,,0.11360225081443787,0.39914295077323914,0.2850176692008972,2024-04-24 11-46-59,2021,probability_forecast,1,OT_96_32,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,True,96,0,32,Monthly,False,0.25,0.25,5,6,8,8,8,64,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,14,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,2,20,99,probability_forecast_OT_96_32_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl32_dm64_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 11-46-59
LSTM-ED-CQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.114946425,0.29822326,,,,0.19501318037509918,0.337480753660202,0.7395730018615723,2024-04-24 11-48-35,2021,probability_forecast,1,OT_96_32,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,True,96,0,32,Monthly,False,0.25,0.25,5,6,8,8,8,24,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,5,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,2,20,99,probability_forecast_OT_96_32_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl32_dm24_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 11-48-35
