model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,naps,picp,pinaw,cwc,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,scaler,reindex,reindex_tolerance,pin_memory,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,expand,d_conv,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,decomp_method,use_norm,down_sampling_layers,down_sampling_window,down_sampling_method,seg_len,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,use_dtw,augmentation_ratio,jitter,scaling,permutation,randompermutation,magwarp,timewarp,windowslice,windowwarp,rotation,spawner,dtwwarp,shapedtwwarp,wdba,discdtw,discsdtw,extra_tag,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0055800667,0.049936414,,,,0.034688517451286316,0.2638111114501953,0.052331358194351196,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 02-13-29,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,40,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,14,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-02 02-13-29
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0042798864,0.040610433,,,,0.029233496636152267,0.20963849127292633,0.04556593671441078,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 02-29-15,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,64,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,14,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-02 02-29-15
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0055181575,0.04897744,,,,0.034431204199790955,0.2393052726984024,0.0560796782374382,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 10-37-17,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,64,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,12,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,1,20,99,2024-06-02 10-37-17
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0039813346,0.039793275,,,,0.027708832174539566,0.25831931829452515,0.04466971009969711,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 10-52-29,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,64,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,23,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,2,20,99,2024-06-02 10-52-29
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0039182277,0.037899055,,,,0.026974212378263474,0.21019801497459412,0.043649230152368546,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 11-15-53,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,64,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,24,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,3,20,99,2024-06-02 11-15-53
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0052821916,0.04840638,,,,0.03365832194685936,0.27957263588905334,0.060848481953144073,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 11-39-18,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,64,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,7,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,2,20,99,2024-06-02 11-39-18
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.003997213,0.038953144,,,,0.02810874953866005,0.2527056634426117,0.04263351485133171,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 11-49-53,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,64,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,16,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,3,20,99,2024-06-02 11-49-53
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0046335496,0.043806955,,,,0.03134365379810333,0.18459151685237885,0.05320047214627266,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 12-06-48,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,64,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,10,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,1,20,99,2024-06-02 12-06-48
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0043323794,0.041610368,,,,0.02951957657933235,0.19616003334522247,0.04824521020054817,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 12-19-50,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,64,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,10,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,2,20,99,2024-06-02 12-19-50
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0043327096,0.042315416,,,,0.028725847601890564,0.26002469658851624,0.049523599445819855,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 12-33-06,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,64,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,13,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-06-02 12-33-06
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm_label1,0.08066847,0.24680483,,,,0.16351266205310822,0.3273463249206543,0.43794453144073486,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm24_nh1_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 02-50-18,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,8,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-14 02-50-18
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm_label1,0.12643097,0.3175617,,,,0.21703460812568665,0.3722277283668518,0.6382049322128296,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh1_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 02-55-14,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,6,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-14 02-55-14
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm_label1,nan,nan,,,,nan,0.5,nan,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh1_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 02-59-42,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,11,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-14 02-59-42
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm_label1,0.1921654,0.40330625,,,,0.2847874164581299,0.410925954580307,0.7386698722839355,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 03-05-03,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,4,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-14 03-05-03
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm_label1,0.07774997,0.25425047,,,,0.16719862818717957,0.44763118028640747,0.32286006212234497,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 03-09-07,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,40,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,12,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-14 03-09-07
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm_label1,0.018257132,0.12245089,,,,0.049106206744909286,0.28985142707824707,0.2741864323616028,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 03-14-58,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,19,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-14 03-14-58
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm_label1,0.07523459,0.2607853,,,,0.1532382071018219,0.4487060308456421,0.4883737564086914,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm24_nh4_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 03-22-23,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,10,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-14 03-22-23
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm_label1,0.12221086,0.32221383,,,,0.23172330856323242,0.47097235918045044,0.38218000531196594,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh4_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 03-27-45,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,40,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,9,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-14 03-27-45
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm_label1,0.036672823,0.17049202,,,,0.08157703280448914,0.2955920100212097,0.4144148826599121,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh4_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 03-32-55,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,12,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-14 03-32-55
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm_label1,nan,nan,,,,nan,0.5,nan,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm24_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 03-38-49,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,1,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-14 03-38-49
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm_label1,0.0941258,0.27888197,,,,0.1967993527650833,0.4428447484970093,0.32707732915878296,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 03-42-09,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,40,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,12,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-14 03-42-09
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm_label1,0.13399449,0.32263651,,,,0.21686622500419617,0.34549111127853394,0.7724859714508057,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 03-48-01,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,4,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-14 03-48-01
